job_id,title,description,formatted_experience_level,formatted_work_type,location,salary,key_skills,company_name_encoded,source_split
train-14901,software engineer - ecommerce platform,- Proven work experience of 2-6 years on eCommerce platforms such as Magento/Open Cart;- Well versed in,2-5 yrs,,Bengaluru,6to10,"mysql, php, web technologies, software engineering, root cause, magento..",3272,train
train-14902,senior business analyst - cmmi level 5 mnc compnay - chennai/bangalore,Responsible for product development and requirement specifications for the Internet Banking applications,4-8 yrs,,"Bengaluru, Chennai",15to25,"banking, payments, rtgs, imps, neft, payment gateways, swift gateways..",3738,train
train-14903,product manager/senior product manager - startup - iit/nit/bits/nsit,- Customer Oriented : You are obsessed with providing the highest quality product and experience to the,5-10 yrs,,Gurgaon,10to15,"product life cycle, design engineering, product launch, product development..",1986,train
train-14905,development architect,Must have played a driving role in defining end to end architecture and technical roadmap for at least,10-12 yrs,,Bengaluru,10to15,"java, j2ee, cloud foundry, design patterns, dom, software architecture, git..",3676,train
train-14912,cluster trainer,"Monitor the training being conducted internally and externally, plan and take corrective actions",4-7 yrs,,"Chandigarh, Delhi NCR",3to6,"behavioural training, soft skills, training needs, hr, need analysis..",2148,train
train-14913,engineer / senior engineer - networking (l2),"Must be experienced in large-scale software applications deployment, configuration [config files and",6-11 yrs,,Chennai,10to15,"networking, network security, hardware, siem, nsm, troubleshooting, l2..",2618,train
train-14915,excited to work with us as a business operations analyst,These initiatives and programs are expected to contribute heavily towards scale and growth of the,5-7 yrs,Analytics,Noida,10to15,"project management, data analysis, solutioning, data mining, analytics..",1120,train
train-14917,team assistant,Demonstrated ability to learn new technology quickly and effectively use it for maximum productivity;2.,1-3 yrs,,Chennai,6to10,"accounting, finance, excel, financial reporting, financial analysis..",2238,train
train-14923,product support analyst,"As part of the knowledge transfer process, the candidate, on selection, may be required to travel to FEs",1-5 yrs,,Chennai,3to6,"client support, product support, product support analyst, analyst",1460,train
train-14924,manager - insurance analytics - python,- Team management / mentor ship experience is must; Should be good at resolving conflicts;- Experience,7-12 yrs,Analytics,"Gurgaon, Gurugram",15to25,"manager - insurance analytics, analytics, regression, linear regression..",1969,train
train-14926,credit head - retail - online lending firm,Does the candidate have experience of launching new credit related banking products;- Experience of,7-10 yrs,,Mumbai,10to15,"banking products, retail credit, credit head, credit analysis..",16,train
train-14927,analyst,"This individual must have excellent problem-solving skills to evaluate, diagnose and resolve complex",2-3 yrs,Analytics,Chennai,3to6,"application support, troubleshooting, middleware, analytics..",476,train
train-14932,"manager crm,","MBA from a reputed Tier 1/Tier 2 B-School, consistent performance across academic and professional",6-7 yrs,Analytics,Gurgaon,25to50,"marketing campaigns, data analytics, crm strategy, email marketing..",2665,train
train-14935,predictive analytics/ modeling/sas analytics - bfsi - iit/iim/isi/dse,Strong SAS background is Must;Experience : 2-12 years;Tier 1 /Tier 2 can apply like IIT/IIM/ ISI/DSE/MDI/,5-10 yrs,Analytics,"Delhi NCR, Mumbai, Bengaluru",10to15,"sas, logistic regression, predictive modeling, predictive analytics..",3319,train
train-14940,paid search analyst- bangalore,3 to 5 Years Experience in media or another relevant field;Good analytical skills and a high attention,3-5 yrs,,Bengaluru,3to6,"internet marketing, campaigns, media strategy, project development..",3084,train
train-14941,very urgent opening for java developers for bangalore location,"FFI, ISO 9001 certified since 2005, with its focus on quality delivery, has not only been successful in",4-9 yrs,,Bengaluru,0to3,"spring, java, j2ee, hibernate, rest, web services, javascript, oracle..",1606,train
train-14943,senior computer vision engineer - opencv,- Experience in developing multithreaded applications;- 3-8 Years- experience in developing Computer,3-8 yrs,,Bengaluru,15to25,"c++, opencv, computer vision, image processing, deep learning, java, python..",215,train
train-14947,core java developer - spring/hibernate/oops,Must have worked on a large scale product development team and has experience working with,2-7 yrs,,Bengaluru,15to25,"hibernate, spring, core java, oops, design, engineering analysis..",871,train
train-14949,engineer (italian language expert),Solid experience in managing customer relationships;Working towards delivering a best in class customer,4-9 yrs,,"Bengaluru, Gurgaon",3to6,"italian language, italian language expert, italian translator..",982,train
train-14950,cloudiq - software engineer 2,Very good problem solving and analytical skills;3+ years experience in software programming and,3-5 yrs,,Bengaluru,6to10,"maven, testng, javascript, angularjs, perl, python, bash, git, jenkins..",1173,train
train-14955,manager data analytics - general insurance,"The candidate would need in-depth knowledge of Statistical Techniques and Tools like SAS, and also hands",4-9 yrs,Analytics,Pune,6to10,"insurance analytics, product mapping, data analytics, general insurance..",927,train
train-14957,digital marketing- web & mobile adobe analyst,12 Should be able to manage 3rd party pixel request from partners and publishers and implement tagging,3-7 yrs,Analytics,Mumbai(Marol),10to15,"digital marketing, adobe marketing tools, adobe analytics..",2311,train
train-14959,lead software engineer,Job Description : Build and prototype dashboards to provide insights into the,4-6 yrs,,Bengaluru,10to15,"sql, data quality, business intelligence, unit testing, agile methodology..",837,train
train-14960,manager - forensic department,Willingness to travel within India or abroad for continuous long periods of time ;Skills Required,6-9 yrs,,"Mumbai, Bengaluru, Chennai, Hyderabad",25to50,"excel powerpoint, finance, word, ms office, risk consulting..",1013,train
train-14963,senior delivery manager,Experience in managing and executing bigger portfolio including whole product lifecycle (Process,10-12 yrs,,Bengaluru,25to50,"business development, sales, ceo, resourcing, proposals..",3319,train
train-14965,urgent opening for business development executive,1 to 4 years experience from sales domain (B2B Sales);Qualification Any Graduate / Post graduate with,2-5 yrs,,"Chennai(Adyar), Coimbatore",3to6,"business development, b2b sales, marketing, lead generation, online sales..",2719,train
train-14966,opening for senior manager brand marketing with hungama digital,8-9 years in marketing with exposure to music industry (Bollywood music) or Video content with exposure,4-9 yrs,,Mumbai,10to15,marketing,1981,train
train-14969,immediate hiring for seo analyst,Should be able to work independently and as part of a,1-4 yrs,,"Delhi NCR, Faridabad",0to3,"seo analysis, smo, search engine submission, social bookmarking..",268,train
train-14972,assistant manager - descriptive & predictive analytics - insurance,- Graduate or Post graduate in Law with 02 to 07 years of experience;- Experience in dealing with,2-7 yrs,Analytics,Mumbai,6to10,"legal, insurance, predictive analytics, international clients..",1051,train
train-14974,excellent opening for freshers @ ntt data (chennai),"Additionally, resources may have to do overtime and work on weekends basis business requirement;Required",0-1 yrs,,Chennai,0to3,"international bpo, us healthcare, fresher, night shift..",2902,train
train-14975,mega walk in interview for financial planning & analysis,We are currently hiring for Executive Financial Planning & Analysis role for Mumbai Location.,2-7 yrs,,Mumbai,0to3,"finance, budgeting, financial planning, expense analysis, cost analysis..",4367,train
train-14976,marketing manager,10-15 years of experience in marketing management;Experience with marketing automation systems to,10-15 yrs,,Pune,25to50,"marketing, marketing management, field marketing, b2b marketing..",390,train
train-14979,dy manager / manager - commercial,To understand requirement of modifications in existing ERP (Microsoft Dynamics Navision 2016) system and,10-15 yrs,analytics,Pune,15to25,"microsoft dynamics navision, mis development, business analytics, erp..",1370,train
train-14985,senior strategy consultant - technology vertical,"- Should be well verse with areas of emerging technologies such as cognitive computing, internet of",5-9 yrs,,"Gurgaon, Gurugram",10to15,"strategy consultant, research, equity analyst, equity analysis..",2914,train
train-14986,top kpo / bpo firm hiring fresher / experienced for non-voice process.,*Have a good attitude - should be committed to the work;*Have a good attitude - should be committed to,0-5 yrs,,Bengaluru,0to3,"semi voice process, semi voice, non voice, non voice process, fresher..",4880,train
train-14990,tas - cfs - assistant manager,"Candidates will be self-motivated and organised with strong communication, presentation and team",3-5 yrs,,Gurgaon,6to10,"research analysis, corporate finance, management consulting, qualitative..",1305,train
