job_id,title,description,formatted_experience_level,formatted_work_type,location,salary,key_skills,company_name_encoded,source_split
test-2639,associate director in internal audit-mfg for mumbai/pune-ca must,Please find below Job Synopsis however not restricted to below : 	Responsible for executing client ...,8-13 yrs,,"Mumbai, Pune",,"Internal Audit, Auditing, Enterprise Risk Management, Sox 404...",574,test
test-2641,head sales & marketing,- Should be a team player & work towards achieving the company goal & objectives;- 15+ years of ...,15-20 yrs,Analytics,Mumbai,,"Marketing Analytics, B2B Sales, Branding, Sales Forecasting...",1829,test
test-2651,agile business analyst - it projects,Job Description  - This person will provide business analyst expertise to technical projects. ...,7-12 yrs,,Bengaluru,,"Visio, Business Analysis, Agile, Technical Documentation, IT Projects...",194,test
test-2656,java developer,"Dear Candidate,  We have an opportunity for core java developer.    Given ...",2-6 yrs,,Bengaluru,,"javascript, hibernate, web services, spring, core java",2703,test
test-2657,full stack developer - javascript/angularjs,We are looking at hires from between 3 and 7 years commercial software engineering experience for this ...,3-7 yrs,,Bengaluru,,"Javascript, C, Angularjs, LISP, Java, PHP, C#, Clojure, Ruby, C++",2166,test
test-2659,senior analyst,"Overall 5-6 years of research experience, with at least 3 years in TMT industry including strong ...",5-10 yrs,,Hyderabad,,"Analysis, Technology, Telecommunication, Media, Research, Entertainment...",2575,test
test-2666,procurement head / purchase head ( hiring for leading mnc ),"Budgeting & cost comparison, Proficient in cost ...",10-20 yrs,,Chennai,,"Procurement, Purchase, Sourcing, Negotiation, Materials, Budgeting...",1386,test
test-2668,etl big data developer finance,"Must have the ability to design, co-ordinate and develop in a fast paced agile environment;Must have the ...",8-10 yrs,,Chennai,,"Apache, Shell scripting, Python, Business intelligence...",517,test
test-2670,associate product manager / product manager (mobile),You have overall 4 years full-time work experience in product/tech B2C companies or digital banking/finte ...,2-6 yrs,,"Bengaluru, Chennai",,"user experience, customer support, data conversion, product management...",19,test
test-2672,social media executive - direct marketing  - ludhiana - (job id:3203),Experience in building social media communities & general marketing experience ...,1-5 yrs,,Ludhiana,,Social Media,2441,test
test-2673,platform analyst - engineer,Experience with resilient and highly available mission critical technology components;Experience with ...,5-8 yrs,,Kochi,,"ITIL, Cloud Security, Agile Development, Service Design, Analytical Skills,...",740,test
test-2676,recruiting senior manager,"Minimum  10+ years in recruiting and/recruiting management experience leading teams, with a strong data/m ...",10-12 yrs,,Chennai,,"recruitment, sourcing strategy, selection, hiring, hr, interviewing...",517,test
test-2681,tracxn - full time opening for freshers - any graduate / diploma,    We have  100 + openings  for Information Executive role. Role includes ...,0-0 yrs,,Bengaluru,,"fresher, bpo, calling, customer service, ites, kpo, operations, call center...",2460,test
test-2685,senior software engineer,o    Good working experience of implementing design patterns and MVC/MVVM;o    Microsoft certification ...,3-8 yrs,Analytics,Noida(Sector-16 Noida),,"Application Architecture, Agile Development, Web Technologies, Unit Testing...",1078,test
test-2689,it analyst ii,"5-8 years hands on experience in designing, developing, testing, and supporting JDA factory planner ...",5-10 yrs,,Gandhinagar,,"Operations Management, Factory Planner, Industrial Engineering...",1519,test
test-2692,director - financial planning & analysis - corporate/business finance,- You have the ability to work effectively in a team environment as well as establish and maintain good ...,11-20 yrs,,Chennai,,"Corporate Accounting, Business Finance, BPO, Cfo, Budgeting...",1646,test
test-2696,trainee microbiologist,Should possess excellent communication skills and be able to work cohesively as one of the team members ...,0-0 yrs,,Bengaluru,,"Microbiological Analysis, Microbiology, Quality Control...",223,test
test-2698,presales /sales engineer,3-7 years experience as Sales Engineer  understanding customer requirements / designing technical ...,3-7 yrs,,Bengaluru,,"Sales Engineering, Region, Proposals, Presales, Product Strategy...",157,test
test-2700,assistant manager - sales excellence,"5  7 years experience in sales, sales excellence, program management, business analysis, and/or process ...",5-7 yrs,,Delhi,,"Sales Management, Excel Powerpoint, Growth Strategy, Business Operations...",1981,test
test-2701,great opportunity_sr. executive  (recommendations platform),Continuously seek solutions for improving customer experience on companys website;Preferable industries : ...,2-4 yrs,,Bengaluru(Bellandur),,"BPO, KPO, Back Office, Customer Service Operations, Customer Experience...",2672,test
test-2707,finance_ r&a_ eds_ senior associate etl / visualisation,"Interpersonal skills necessary to establish and maintain effective working relationships with co-workers, ...",5-8 yrs,Analytics,Bengaluru,,"ETL, SSIS, SQL, Data Analytics, data integration, data warehouse, Analytics...",740,test
test-2708,digital marketing analyst,-1+ years of relevant experience in digital marketing industry;-Highly creative and should understand ...,2-5 yrs,,Pune,,"digital marketing, marketing analysis, social media, strategist...",682,test
test-2712,assistant manager / deputy manager - customer experience,Must have experience into Customer survey & ...,4-9 yrs,,Mumbai,,"npc, net promoter score, customer survey, customer analysis, data analysis,...",2519,test
test-2715,quality analyst,Only 5 days working and 2 days week off;Language Skillet :Telugu / Kannada  any one language fluency is ...,2-7 yrs,,Chennai(Perungudi),,"Call Monitoring, Quality Monitoring, Quality Analysis, Call Center...",2082,test
test-2718,sap abap development,Accenture Technology powers our clients businesses with innovative technologies established and emerging ...,2-5 yrs,,Kolkata,,"FICO, Application support, Unit testing, Ale, Outsourcing, Operations...",104,test
test-2721,asp.net mvc developer,"In this role, you should be able to write functional code with a sharp eye for spotting defects;You ...",1-3 yrs,,Ahmedabad(Bodakdev),,"sql server, c#, asp.net mvc, .net framework, software development...",1930,test
test-2722,erc-data specialist,1-2 years experience in HR Shared Services/or data processing role;Good presentation and excellent excel ...,1-4 yrs,,"Delhi NCR, Noida",,"Onboarding, Excel Powerpoint, Shared Services, HR, Data Processing...",550,test
test-2723,walkin - java developer -6th oct - saturday,Should be experienced in Java J2ee technology;Should have experience in Core Java;Should have experience ...,5-10 yrs,Analytics,Delhi NCR,,"Struts, Hibernate, J2Ee, Core Java, Solr, Cassandra, NoSQL, C, Redis...",385,test
test-2737,data scientist- machine learning,"Experience in one of the upcoming technologies like deep learning, NLP, image & video analytics, ...",2-4 yrs,ANALYTICS,"Bengaluru, Mumbai",,"machine learning, neural networks, regression, classification...",837,test
test-2741,presales/solution role - lifescience/payer/rcm/healthcare/life science,- Analytical thinker with experience deriving business insights via analytics;- Experience in Operations ...,12-20 yrs,analytics,Mumbai,,"Solutioning, Healthcare, Business Case, Bidding, Presales, Proposals...",859,test
test-2742,vehicle assembly_sr. engr /assist mangr_three wheeler (aurangabad),with good academic track record;Experience   : Graduate 5 to 8 years preferably in Automobile Industry ...,5-10 yrs,,Aurangabad,,"AutoCAD, Product Design, Engineering Drawing, FEA, UG, Safe, Finite Element...",2398,test
test-2744,business analyst pharma - financial forecasting,Proficiency with Microsoft Excel and a programming language is required; familiarity with data query/data ...,1-6 yrs,,Navi Mumbai,,"Financial forecasting, Pharma, lifecycle management, strategic forecasting",501,test
test-2745,program/project manager,Accenture Technology powers our clients businesses with innovative technologies established and emerging ...,5-10 yrs,Analytics,Pune,,"Project management, Coding, Google Analytics, Outsourcing...",105,test
test-2749,top mnc's hiring (social media / non voice process),"-	Good pronunciation and has neutral accent, love customer service industry;-	Demonstrable social ...",0-4 yrs,,Bengaluru,,"Switching, Customer Service, Social Networking, Non Voice Process...",1020,test
test-2751,client relationship officer,You should be a proactive problem solver who would understand and properly interpret the clients ...,2-5 yrs,,Kolkata,,"night shift, back office operations, international bpo, ms office suite...",71,test
test-2757,senior software engineer _asp.net mvc5,Should be well versed with application package deployment along with database basic administration ...,4-6 yrs,,Bengaluru,,"SQL, Oracle, Javascript, jQuery, Technical support, Troubleshooting, MVC...",419,test
test-2759,manager - financial planning & analysis - ecommerce,"Experience Required : 3 + years into FP&A  Job Description :  Budgeting, Management ...",3-8 yrs,,Bengaluru,,"Finance, Financial Reporting, Budgeting, Financial Planning, MIS...",2496,test
test-2765,senior product manager - mobile app,- Technical degree (CS or ECE) from a premier institute with 3+ years of experience of product ...,3-7 yrs,,Delhi NCR,,"Product Management, Product Manager, Brand Manager",1881,test
test-2769,business operations strategy & planning role," Job Profile:    - To provide strategic, unbiased and objective advisory services which ...",4-8 yrs,,Delhi NCR,,"Strategic Planning, Marketing, Business Operations, Finance, Strategy...",2440,test
test-2770,opening for sr manager learning & od - mumbai,Should have atleast 2  3 yrs of work ex between BE and MBA;Should have Engineering background (Civil / ...,5-7 yrs,,Mumbai,,"training needs, learning, leadership development, commercial projects, OD...",1384,test
test-2781,walkin drive for freshers || accounts & finance,Review of Credit Limits on the accounts as per the define timeline and requirement;Candidate should be ...,2-7 yrs,,"Delhi NCR, Chandigarh, Delhi, Faridabad, Gurgaon, Jaipur, Lucknow, Mohali, Noida",,"accounting, accounts receivable, accounts payable, finance, o2c, r2r, otc...",2233,test
test-2785,presales consultant,"Possess a proven track record of accomplishments in the areas of Requirement Scoping, Functional ...",6-10 yrs,,Chandigarh,,"Presales, Proposal Writing, Business Development, Solutioning, Sales...",1662,test
test-2793,quality assurance analyst - test automation,"- Requirement Analysis, Testing (write test case and execute), prepare test reports and statistics ...",3-5 yrs,,Vadodara,,"Automation Testing, SOAP UI, Mobile Testing, Web Services Testing...",2334,test
